Gender_x,Age,Profession,Work_Experience,Family_Size,Spending_Score,Cost_of_the_Product,Prior_purchases,Discount_offered,Ever_Married,Graduated,Var_1
Male,40,Artist,0.0,1.0,Low,147,3,8,No,Yes,Cat_6
Male,36,Engineer,0.0,0.0,Average,201,3,3,Yes,No,Cat_3
Female,18,Healthcare,3.0,4.0,Low,248,3,5,No,No,Cat_4
Male,73,Executive,1.0,2.0,High,167,3,5,Yes,Yes,Cat_6
Female,67,Engineer,0.0,4.0,Average,232,2,10,Yes,No,Cat_4
Female,50,Artist,1.0,3.0,Average,163,3,9,Yes,Yes,Cat_6
Male,38,Artist,4.0,3.0,Average,201,5,3,Yes,Yes,Cat_6
Male,18,Healthcare,0.0,5.0,Low,252,2,9,No,No,Cat_6
Male,19,Healthcare,0.0,4.0,Low,160,3,3,No,No,Cat_4
Female,39,Artist,9.0,0.0,Low,167,4,10,Yes,Yes,Cat_4
Female,26,Engineer,5.0,2.0,Low,224,2,8,No,No,Cat_6
Male,58,Artist,7.0,2.0,Low,239,3,5,Yes,Yes,Cat_6
Female,28,Artist,1.0,2.0,Low,151,6,7,No,Yes,Cat_6
Female,53,Artist,1.0,2.0,Average,264,3,10,Yes,Yes,Cat_7
Male,18,Doctor,4.0,2.0,Low,242,3,8,No,No,Cat_6
Male,49,Entertainment,7.0,4.0,Average,204,4,9,Yes,Yes,Cat_6
Male,19,Healthcare,0.0,3.0,Low,260,2,1,No,No,Cat_6
Male,20,Doctor,0.0,4.0,Low,279,3,6,No,No,Cat_6
Male,55,Artist,2.0,2.0,Low,225,4,8,Yes,Yes,Cat_6
Female,32,Engineer,0.0,3.0,Low,190,3,9,No,Yes,Cat_6
Male,27,Healthcare,10.0,4.0,Low,152,2,7,No,No,Cat_6
Male,72,Executive,1.0,5.0,High,201,6,7,Yes,Yes,Cat_6
Female,59,Artist,1.0,1.0,Low,191,2,7,No,Yes,Cat_6
Female,35,Artist,0.0,3.0,Low,140,3,1,Yes,Yes,Cat_6
Female,32,Engineer,9.0,1.0,Low,199,4,8,No,Yes,Cat_6
Female,28,Healthcare,10.0,2.0,High,194,3,6,Yes,Yes,Cat_6
Male,19,Entertainment,1.0,2.0,Low,273,2,5,Yes,No,Cat_6
Male,52,Artist,2.0,1.0,High,259,2,4,Yes,Yes,Cat_4
Male,29,Doctor,1.0,3.0,Low,180,3,5,No,No,Cat_6
Female,51,Homemaker,12.0,4.0,Average,251,2,9,Yes,Yes,Cat_3
Male,27,Healthcare,1.0,5.0,Low,269,3,5,No,Yes,Cat_6
Female,47,Entertainment,0.0,1.0,Low,274,6,2,No,Yes,Cat_3
Male,61,Entertainment,1.0,1.0,Low,250,2,10,Yes,No,Cat_2
Female,75,Lawyer,0.0,2.0,High,265,3,8,Yes,No,Cat_6
Male,19,Healthcare,1.0,1.0,Low,169,10,6,No,No,Cat_6
Male,48,Artist,0.0,2.0,Average,211,3,8,Yes,Yes,Cat_5
Male,59,Artist,3.0,2.0,Average,245,2,6,Yes,Yes,Cat_6
Male,42,Homemaker,8.0,1.0,Low,188,2,6,Yes,No,Cat_6
Female,86,Lawyer,1.0,1.0,Low,244,2,10,No,Yes,Cat_6
Male,33,Entertainment,9.0,4.0,Low,233,3,7,No,Yes,Cat_3
Female,37,Artist,0.0,2.0,High,144,3,6,Yes,Yes,Cat_6
Male,49,Executive,3.0,5.0,High,221,2,6,Yes,No,Cat_7
Male,52,Entertainment,0.0,3.0,Average,267,2,2,Yes,Yes,Cat_6
Male,41,Artist,0.0,3.0,Low,211,3,7,No,Yes,Cat_6
Male,26,Healthcare,1.0,0.0,Low,205,3,10,No,Yes,Cat_5
Male,23,Doctor,1.0,5.0,Low,144,3,1,No,No,Cat_6
Male,35,Doctor,1.0,3.0,Low,195,7,4,No,No,Cat_3
Male,37,Artist,2.0,2.0,Average,232,7,6,Yes,Yes,Cat_6
Male,43,Entertainment,7.0,2.0,Low,199,10,1,Yes,Yes,Cat_6
Male,50,Engineer,1.0,2.0,Low,232,3,5,Yes,No,Cat_6
Female,50,Engineer,1.0,1.0,Low,272,2,1,No,No,Cat_6
Female,26,Healthcare,3.0,0.0,Low,167,2,1,No,No,Cat_6
Female,20,Healthcare,8.0,3.0,Low,272,8,10,No,No,Cat_1
Female,31,Homemaker,9.0,2.0,Average,247,4,10,Yes,No,Cat_6
Female,31,Healthcare,9.0,3.0,Low,275,4,9,No,Yes,Cat_2
Male,41,Executive,1.0,5.0,Average,291,4,8,Yes,No,Cat_4
Male,84,Lawyer,1.0,1.0,Low,265,4,7,Yes,No,Cat_6
Female,22,Healthcare,8.0,5.0,Low,250,5,4,No,,Cat_4
Female,23,Healthcare,0.0,4.0,Low,255,4,9,No,No,Cat_3
Female,69,Lawyer,0.0,1.0,Low,290,4,2,Yes,No,Cat_3
Female,68,Artist,4.0,2.0,Low,276,4,2,Yes,Yes,Cat_6
Female,30,Healthcare,8.0,4.0,Low,149,3,8,No,No,Cat_4
Female,26,Doctor,1.0,1.0,Low,201,6,2,No,Yes,Cat_6
Male,79,Lawyer,1.0,1.0,Low,191,2,8,Yes,,Cat_6
Male,32,Doctor,0.0,0.0,Low,140,3,4,Yes,Yes,
Female,36,Artist,1.0,1.0,Low,199,4,2,No,Yes,Cat_6
Male,18,Entertainment,0.0,5.0,Low,194,3,9,No,No,Cat_6
Male,30,Healthcare,8.0,4.0,Low,273,2,9,No,Yes,Cat_7
Female,46,Artist,9.0,1.0,Low,259,2,8,No,Yes,Cat_6
Male,19,Healthcare,2.0,5.0,Low,251,2,3,No,No,Cat_2
Male,33,Entertainment,0.0,4.0,Low,269,3,8,No,Yes,Cat_6
Female,65,Artist,13.0,1.0,Low,274,6,1,Yes,Yes,Cat_6
Male,26,Artist,6.0,2.0,Average,250,2,6,Yes,Yes,Cat_6
Female,30,Homemaker,6.0,1.0,Low,265,3,3,No,Yes,Cat_6
Female,33,Entertainment,1.0,4.0,Low,169,10,6,No,Yes,Cat_6
Female,27,Engineer,0.0,4.0,Average,211,3,4,Yes,Yes,Cat_7
Male,65,Artist,0.0,2.0,Average,245,2,5,Yes,Yes,Cat_6
Male,77,Lawyer,1.0,2.0,Low,188,2,4,Yes,No,Cat_4
Female,20,Engineer,0.0,4.0,Low,244,2,8,No,No,Cat_6
Female,27,Homemaker,6.0,7.0,Low,233,3,10,No,Yes,Cat_6
Male,78,Lawyer,0.0,0.0,Low,144,3,8,Yes,,Cat_3
Female,51,Doctor,1.0,4.0,Average,221,2,7,Yes,Yes,Cat_6
Male,18,Healthcare,13.0,4.0,Low,267,2,1,No,No,Cat_6
Female,63,Artist,5.0,1.0,Low,211,3,1,Yes,Yes,Cat_3
Male,36,Engineer,1.0,3.0,Average,205,3,6,Yes,Yes,Cat_4
Male,43,Executive,1.0,4.0,High,144,3,9,Yes,Yes,Cat_6
Male,46,Executive,0.0,4.0,High,195,7,9,Yes,Yes,Cat_6
Male,51,Artist,0.0,3.0,Low,232,7,6,No,Yes,Cat_6
Male,43,Engineer,0.0,1.0,Low,199,10,8,No,Yes,Cat_6
Female,43,Artist,0.0,2.0,Average,232,3,3,Yes,Yes,Cat_6
Female,37,Entertainment,1.0,1.0,Low,272,2,4,No,Yes,Cat_6
Female,63,Artist,0.0,5.0,Average,167,2,3,Yes,No,Cat_6
Male,30,Doctor,0.0,5.0,Low,272,8,7,No,No,Cat_6
Female,37,Entertainment,5.0,2.0,Average,247,4,2,Yes,Yes,Cat_3
Male,53,Artist,8.0,3.0,Average,275,4,10,Yes,No,Cat_6
Female,26,Healthcare,6.0,7.0,High,291,4,9,Yes,Yes,Cat_2
Male,40,Artist,0.0,2.0,Average,265,4,7,Yes,Yes,Cat_6
Male,41,Entertainment,0.0,4.0,Average,250,5,9,Yes,Yes,Cat_6
Male,66,Artist,2.0,1.0,Low,291,4,2,Yes,Yes,Cat_6
Male,80,Lawyer,0.0,1.0,Low,255,4,2,Yes,Yes,Cat_6
Female,37,Engineer,0.0,5.0,Average,290,4,9,Yes,No,Cat_2
Female,42,Artist,1.0,4.0,High,247,4,4,Yes,No,Cat_6
Female,38,Artist,1.0,2.0,Low,152,2,9,No,Yes,Cat_6
Female,53,Lawyer,1.0,1.0,Low,278,4,5,No,No,Cat_6
Male,33,Executive,5.0,2.0,Low,260,4,2,No,No,Cat_6
Male,33,Executive,0.0,4.0,High,151,4,6,Yes,No,Cat_6
Male,19,Healthcare,1.0,3.0,Low,198,2,4,No,No,Cat_6
Male,53,Artist,0.0,3.0,Average,243,4,9,Yes,Yes,Cat_6
Male,50,Doctor,0.0,8.0,Average,245,4,8,Yes,Yes,Cat_6
Female,26,Engineer,0.0,2.0,Low,300,4,8,No,No,Cat_6
Male,20,Healthcare,1.0,3.0,Low,303,4,10,No,No,Cat_6
Female,53,Executive,0.0,4.0,High,286,4,3,Yes,Yes,Cat_6
Female,41,Artist,0.0,2.0,Average,248,4,1,Yes,Yes,Cat_7
Male,48,Executive,0.0,3.0,High,244,4,9,Yes,Yes,Cat_2
Male,56,Executive,0.0,4.0,High,290,4,9,Yes,No,Cat_6
Female,66,Artist,0.0,1.0,Low,260,5,10,No,Yes,Cat_6
Male,35,Entertainment,8.0,4.0,Average,310,4,1,Yes,No,Cat_6
Male,50,Entertainment,0.0,2.0,Low,247,4,3,Yes,No,Cat_6
Female,51,Artist,3.0,2.0,Low,281,4,8,Yes,Yes,Cat_3
Female,30,Healthcare,8.0,3.0,Low,260,4,9,No,No,Cat_4
Male,30,Executive,1.0,4.0,Low,263,4,6,No,No,Cat_4
Female,50,Artist,9.0,1.0,Low,285,4,10,No,Yes,Cat_6
Male,61,Artist,0.0,1.0,Low,269,3,9,Yes,Yes,Cat_6
Male,19,Healthcare,0.0,5.0,Low,205,6,2,No,No,Cat_6
Female,22,Doctor,0.0,2.0,Low,109,3,4,No,No,Cat_4
Female,35,Healthcare,9.0,1.0,Low,216,2,6,No,Yes,Cat_6
Female,47,Engineer,0.0,4.0,Low,184,3,8,Yes,Yes,Cat_6
Male,32,Doctor,12.0,4.0,Low,106,2,6,No,No,Cat_6
Male,33,Healthcare,11.0,2.0,High,228,2,5,Yes,No,Cat_6
Female,25,Healthcare,0.0,2.0,Low,140,3,8,No,Yes,Cat_4
Female,28,Healthcare,1.0,4.0,Low,251,3,5,No,No,Cat_6
Male,32,Homemaker,0.0,2.0,Low,153,3,5,No,No,Cat_4
Female,50,Healthcare,1.0,6.0,High,176,2,1,Yes,Yes,Cat_5
Female,37,Engineer,0.0,3.0,Average,206,2,4,Yes,Yes,Cat_6
Male,53,Artist,1.0,1.0,Low,189,2,9,No,Yes,Cat_6
Female,49,Artist,1.0,2.0,Low,251,6,1,Yes,Yes,Cat_3
Male,72,Lawyer,1.0,1.0,Low,155,3,1,Yes,Yes,Cat_6
Male,60,Executive,0.0,3.0,High,260,5,2,Yes,Yes,Cat_6
Male,48,Artist,4.0,1.0,Low,156,6,4,No,Yes,Cat_6
Female,32,Healthcare,1.0,4.0,Low,225,2,7,No,No,Cat_6
Male,48,Entertainment,1.0,2.0,Low,284,4,8,No,Yes,Cat_3
Female,33,Entertainment,0.0,1.0,Low,263,2,3,No,Yes,Cat_7
Female,26,Engineer,7.0,2.0,Low,238,2,2,Yes,No,Cat_6
Female,38,Artist,1.0,4.0,Average,267,2,7,Yes,Yes,Cat_3
Female,56,Artist,0.0,1.0,Low,101,2,9,Yes,Yes,Cat_4
Female,41,Entertainment,1.0,0.0,Low,175,3,1,No,Yes,Cat_6
Female,43,Engineer,0.0,4.0,High,261,2,3,Yes,Yes,Cat_3
Female,51,Artist,0.0,2.0,Average,150,3,10,Yes,Yes,Cat_2
Female,47,Artist,7.0,2.0,Average,206,4,2,Yes,Yes,Cat_6
Male,28,Artist,1.0,3.0,Low,254,4,10,No,Yes,Cat_4
Male,20,Healthcare,1.0,2.0,Low,159,3,5,No,No,Cat_6
Female,38,Artist,0.0,3.0,Low,284,3,6,Yes,No,Cat_6
Male,57,Executive,1.0,3.0,High,170,2,9,Yes,Yes,Cat_6
Female,28,Engineer,1.0,2.0,Average,245,3,7,Yes,No,Cat_4
Male,39,Artist,1.0,1.0,Low,152,3,5,No,Yes,Cat_6
Male,89,Marketing,1.0,2.0,High,193,4,4,Yes,Yes,Cat_6
Female,81,Lawyer,0.0,2.0,Average,231,2,8,Yes,Yes,Cat_6
Male,33,Entertainment,1.0,4.0,Low,212,3,3,No,Yes,Cat_2
Male,32,Artist,5.0,2.0,Average,185,2,8,Yes,Yes,Cat_3
Male,79,Lawyer,0.0,1.0,Low,223,3,10,,No,Cat_3
Female,41,Artist,1.0,3.0,Average,241,4,9,Yes,Yes,Cat_6
Male,43,Artist,9.0,2.0,Average,215,3,5,Yes,Yes,Cat_2
Female,68,Doctor,8.0,2.0,Average,261,2,6,Yes,No,Cat_6
Female,58,Artist,7.0,2.0,Low,158,5,7,Yes,Yes,Cat_6
Male,51,Entertainment,1.0,5.0,Average,166,2,8,Yes,Yes,Cat_6
Male,47,Artist,0.0,2.0,Low,280,6,8,Yes,Yes,Cat_6
Female,55,Homemaker,13.0,3.0,Average,264,3,8,Yes,Yes,Cat_5
Female,39,Artist,9.0,1.0,Low,204,2,6,No,Yes,Cat_6
Female,33,Healthcare,1.0,5.0,Low,261,2,9,No,Yes,Cat_2
Female,62,Artist,9.0,1.0,Low,138,3,4,Yes,Yes,Cat_6
Male,51,Executive,0.0,4.0,High,225,2,10,Yes,No,Cat_7
Male,29,Entertainment,8.0,3.0,Low,238,5,1,No,Yes,Cat_6
Female,48,Artist,4.0,1.0,Low,234,3,3,No,Yes,Cat_6
Male,41,Engineer,9.0,7.0,Low,237,3,7,No,No,Cat_4
Male,42,Healthcare,9.0,1.0,Low,165,3,4,No,Yes,Cat_3
Female,20,Healthcare,0.0,3.0,Low,148,2,10,No,No,Cat_6
Female,60,Artist,0.0,4.0,Average,148,4,2,Yes,Yes,Cat_6
Female,72,Lawyer,1.0,2.0,High,218,3,4,Yes,Yes,Cat_6
Male,25,Entertainment,9.0,1.0,Low,218,6,5,No,Yes,Cat_2
Female,57,Doctor,1.0,4.0,Average,181,4,8,Yes,Yes,Cat_6
Female,40,Engineer,8.0,4.0,Average,138,2,8,Yes,Yes,Cat_4
Male,35,Doctor,9.0,2.0,Low,206,3,5,Yes,No,Cat_6
Female,31,Engineer,1.0,2.0,Low,172,2,7,Yes,Yes,Cat_6
Female,78,Lawyer,1.0,1.0,Low,160,2,5,Yes,No,Cat_5
Female,41,Artist,9.0,1.0,Low,225,4,1,No,Yes,Cat_6
Male,57,Artist,0.0,3.0,Average,206,6,2,Yes,Yes,Cat_2
Female,41,Marketing,9.0,3.0,Low,232,3,2,Yes,Yes,Cat_6
Male,49,Artist,1.0,2.0,Low,232,3,6,Yes,Yes,Cat_6
Male,40,Engineer,1.0,2.0,Low,197,2,3,No,No,Cat_6
Male,89,Lawyer,0.0,2.0,Low,246,3,3,Yes,Yes,Cat_6
Male,61,Executive,0.0,2.0,High,241,3,3,Yes,Yes,Cat_6
Female,38,Entertainment,3.0,3.0,Average,211,4,4,Yes,No,Cat_6
Female,58,Doctor,5.0,3.0,Average,162,2,9,Yes,Yes,Cat_2
Female,46,Artist,0.0,2.0,Average,264,4,10,Yes,Yes,Cat_1
Female,22,Engineer,0.0,3.0,Low,211,3,5,No,No,Cat_6
Male,39,Entertainment,6.0,2.0,Average,159,5,7,Yes,Yes,Cat_6
Female,58,Engineer,1.0,4.0,Average,166,2,2,Yes,Yes,Cat_6
Female,38,Artist,8.0,2.0,Average,163,6,1,Yes,Yes,Cat_6
Male,28,Artist,1.0,2.0,Average,164,2,3,Yes,No,Cat_3
Female,35,Artist,7.0,4.0,High,255,3,6,Yes,Yes,Cat_7
Female,70,Lawyer,1.0,2.0,High,153,3,6,Yes,Yes,Cat_6
Male,30,Executive,4.0,4.0,High,165,2,6,Yes,No,Cat_3
Male,55,Entertainment,1.0,0.0,Low,162,3,6,Yes,No,Cat_4
Female,57,Artist,0.0,1.0,Low,223,3,8,Yes,Yes,Cat_6
Female,22,Healthcare,0.0,6.0,Low,200,2,6,,No,Cat_2
Male,63,Entertainment,0.0,4.0,Average,194,3,3,Yes,Yes,Cat_6
Female,42,Executive,0.0,1.0,Low,257,2,6,No,Yes,Cat_4
Male,27,Healthcare,4.0,3.0,High,188,2,5,Yes,Yes,Cat_6
Female,43,Artist,1.0,1.0,Low,221,3,1,No,Yes,Cat_3
Male,69,Executive,0.0,4.0,High,193,2,6,Yes,No,Cat_3
Male,67,Executive,1.0,0.0,Low,166,2,2,Yes,Yes,Cat_7
Male,72,Marketing,0.0,1.0,Low,212,2,8,Yes,Yes,Cat_6
Female,89,Lawyer,1.0,0.0,Low,252,3,7,Yes,Yes,Cat_6
Male,26,Executive,0.0,3.0,Low,155,2,7,Yes,Yes,Cat_6
Female,53,Artist,9.0,1.0,Low,244,4,2,No,Yes,Cat_6
Male,49,Artist,1.0,4.0,Average,162,2,7,Yes,Yes,Cat_6
Female,28,Artist,1.0,5.0,Low,228,2,10,No,No,Cat_1
Male,52,Executive,1.0,4.0,High,208,3,3,Yes,Yes,Cat_6
Male,43,Executive,0.0,4.0,High,156,3,7,Yes,Yes,Cat_6
Male,38,Artist,8.0,5.0,High,209,2,1,Yes,No,Cat_6
Female,27,Homemaker,9.0,2.0,Average,203,2,8,Yes,No,Cat_6
Male,18,Healthcare,5.0,4.0,Low,196,5,7,No,No,Cat_2
Male,59,Entertainment,1.0,3.0,Low,256,3,8,Yes,Yes,Cat_6
Male,22,Healthcare,1.0,3.0,Low,159,4,4,No,No,Cat_1
Male,32,Doctor,0.0,4.0,Low,137,4,4,No,Yes,Cat_2
Female,35,Artist,0.0,2.0,Low,271,3,4,Yes,Yes,Cat_6
Male,51,Artist,5.0,4.0,Average,264,2,3,Yes,Yes,Cat_6
Female,22,Healthcare,8.0,6.0,Low,264,3,1,No,No,Cat_6
Male,49,Executive,0.0,3.0,High,205,2,10,Yes,No,Cat_6
Female,42,Artist,0.0,0.0,Low,266,3,10,Yes,Yes,Cat_4
Male,32,Entertainment,1.0,3.0,Low,200,3,8,No,No,Cat_7
Male,55,Lawyer,0.0,1.0,Low,154,6,10,No,No,Cat_1
Male,31,Entertainment,0.0,0.0,Low,178,3,4,No,Yes,Cat_5
Female,36,Doctor,7.0,2.0,Average,198,3,7,Yes,Yes,Cat_6
Male,32,Healthcare,1.0,3.0,Low,218,2,2,No,Yes,Cat_6
Male,18,Healthcare,0.0,4.0,Low,185,3,6,No,No,Cat_4
Female,31,Healthcare,4.0,3.0,Low,235,3,4,No,Yes,Cat_6
Male,53,Artist,0.0,7.0,High,251,3,4,Yes,Yes,Cat_4
Female,42,Engineer,8.0,3.0,Low,275,5,9,No,Yes,Cat_4
Male,75,Lawyer,0.0,2.0,Low,156,5,9,No,No,Cat_6
Male,30,Artist,7.0,3.0,Low,135,3,3,No,Yes,Cat_6
Male,19,Healthcare,1.0,4.0,Low,143,3,4,No,No,Cat_6
Male,67,Lawyer,0.0,0.0,Low,240,3,10,Yes,No,Cat_6
Male,46,Entertainment,1.0,2.0,Low,131,5,4,Yes,Yes,Cat_3
Male,51,Engineer,1.0,2.0,Low,142,3,2,Yes,Yes,Cat_6
Female,32,Engineer,1.0,9.0,Low,275,4,7,No,No,Cat_4
Female,53,Artist,9.0,2.0,Low,137,3,5,,No,Cat_6
Female,46,Artist,5.0,1.0,Low,165,4,3,No,Yes,Cat_2
Female,45,Artist,3.0,1.0,Low,250,2,10,No,Yes,Cat_6
Male,50,Executive,1.0,3.0,Average,242,3,10,Yes,Yes,Cat_6
Female,36,Engineer,1.0,3.0,Low,181,3,3,Yes,No,Cat_4
Female,40,Artist,8.0,1.0,Low,211,3,5,No,Yes,Cat_6
Female,40,Artist,0.0,2.0,Low,177,4,8,Yes,Yes,Cat_6
Male,43,Artist,1.0,9.0,High,135,3,2,Yes,No,Cat_4
Male,19,Healthcare,8.0,5.0,Low,151,3,10,No,No,Cat_4
Male,42,Entertainment,6.0,2.0,Average,250,6,1,Yes,No,Cat_2
Male,29,Healthcare,1.0,1.0,Low,191,4,10,No,Yes,Cat_2
Female,37,Doctor,9.0,2.0,Average,158,5,2,Yes,Yes,Cat_6
Female,38,Artist,14.0,1.0,Low,229,2,1,No,No,Cat_6
Female,79,Lawyer,0.0,1.0,Low,169,4,6,Yes,Yes,Cat_3
Male,25,Entertainment,2.0,7.0,Low,164,3,7,No,No,Cat_6
Female,29,Marketing,1.0,5.0,Low,177,2,6,No,No,Cat_3
Female,33,Homemaker,1.0,1.0,Low,193,3,8,No,Yes,Cat_3
Female,26,Healthcare,0.0,6.0,Low,198,3,1,No,No,Cat_7
Male,26,Doctor,1.0,4.0,Low,268,3,2,No,No,Cat_6
Female,38,Artist,9.0,2.0,Average,269,3,8,Yes,Yes,Cat_6
Male,63,Artist,1.0,0.0,Average,275,3,3,Yes,Yes,Cat_6
Female,60,Artist,1.0,3.0,Low,233,3,5,No,Yes,Cat_6
Female,33,Engineer,0.0,7.0,Low,259,3,3,No,No,Cat_4
Female,71,Lawyer,1.0,1.0,Low,239,6,8,Yes,Yes,Cat_3
Male,45,Artist,0.0,2.0,Low,134,3,3,Yes,Yes,Cat_6
Female,60,Artist,0.0,2.0,Average,131,8,7,Yes,Yes,Cat_4
Female,31,Artist,0.0,2.0,Average,194,8,10,Yes,Yes,Cat_4
Female,26,Healthcare,8.0,1.0,Low,261,3,2,No,Yes,Cat_6
Female,42,Engineer,1.0,1.0,Low,254,10,7,Yes,Yes,Cat_6
Female,35,Artist,13.0,1.0,Low,161,6,2,No,No,Cat_6
Female,20,Healthcare,1.0,3.0,Low,227,2,7,No,No,Cat_6
Male,25,Healthcare,4.0,5.0,Low,165,3,10,No,Yes,Cat_4
Female,23,Entertainment,0.0,2.0,Low,156,7,9,No,No,Cat_2
Male,53,Artist,0.0,5.0,Average,262,7,9,Yes,Yes,Cat_6
Female,49,Doctor,0.0,2.0,Low,263,3,4,No,Yes,Cat_6
Female,35,Doctor,1.0,1.0,Low,196,3,1,No,Yes,Cat_3
Male,60,Executive,5.0,3.0,High,152,2,3,Yes,Yes,Cat_6
Male,86,Lawyer,0.0,1.0,Low,278,4,10,Yes,Yes,Cat_6
Female,31,Healthcare,0.0,4.0,Low,260,4,1,,No,Cat_6
Male,18,Marketing,2.0,2.0,Low,254,4,7,No,No,Cat_3
Male,38,Doctor,0.0,4.0,High,151,4,2,Yes,Yes,Cat_7
Male,39,Artist,8.0,2.0,Low,198,2,6,No,Yes,Cat_3
Female,45,Marketing,1.0,1.0,Low,243,4,9,No,No,Cat_6
Male,28,Healthcare,0.0,4.0,Low,245,4,10,No,Yes,Cat_6
Male,65,Lawyer,0.0,2.0,High,268,3,6,Yes,Yes,Cat_6
Female,41,Artist,0.0,1.0,Low,269,3,6,No,Yes,Cat_7
Male,48,Entertainment,1.0,3.0,Average,275,3,10,Yes,No,Cat_6
Female,52,Engineer,7.0,4.0,High,233,3,7,Yes,Yes,Cat_6
Female,26,Healthcare,0.0,1.0,Low,259,3,6,No,Yes,Cat_6
Female,43,Engineer,1.0,1.0,Low,239,6,7,,Yes,Cat_6
Female,30,Healthcare,0.0,4.0,Low,134,3,8,No,Yes,Cat_4
Female,77,Lawyer,1.0,1.0,Low,131,8,5,Yes,No,Cat_6
Female,37,Artist,4.0,1.0,Low,194,8,9,No,No,Cat_6
Female,65,Lawyer,0.0,5.0,Low,261,3,1,No,Yes,Cat_6
Male,61,Artist,0.0,2.0,Average,254,10,7,Yes,Yes,Cat_6
Female,32,Healthcare,2.0,5.0,Low,161,6,6,No,No,Cat_1
Male,49,Artist,0.0,3.0,Low,227,2,7,Yes,Yes,Cat_3
Male,19,Healthcare,1.0,4.0,Low,165,3,10,No,No,Cat_6
Male,50,Artist,1.0,3.0,Average,156,7,2,Yes,Yes,Cat_6
Female,31,Healthcare,0.0,5.0,Low,262,7,5,No,No,Cat_2
Male,45,Doctor,6.0,2.0,Average,263,3,3,Yes,Yes,Cat_6
Male,82,Lawyer,0.0,2.0,High,196,3,10,Yes,Yes,Cat_6
Male,39,Entertainment,9.0,3.0,High,278,4,8,Yes,Yes,Cat_6
Male,20,Healthcare,1.0,5.0,Low,260,4,10,No,No,Cat_6
Female,85,Lawyer,0.0,5.0,Low,254,4,4,Yes,Yes,Cat_6
Male,49,Entertainment,1.0,2.0,Low,151,4,3,Yes,Yes,Cat_6
Female,76,Artist,1.0,2.0,High,198,2,6,Yes,Yes,Cat_6
Male,37,Artist,0.0,4.0,High,285,4,7,Yes,Yes,Cat_6
Male,62,Artist,0.0,3.0,Average,306,4,5,Yes,No,Cat_6
Female,23,Marketing,2.0,6.0,Low,291,4,5,No,No,Cat_3
Male,33,Artist,0.0,1.0,Low,292,4,8,No,Yes,Cat_6
Male,53,Artist,0.0,3.0,Low,293,5,3,Yes,Yes,Cat_6
Male,46,Executive,0.0,3.0,Average,275,4,3,Yes,No,Cat_1
Male,28,Engineer,6.0,2.0,Average,274,4,6,Yes,No,Cat_4
Female,87,Lawyer,1.0,2.0,Low,310,4,7,No,No,Cat_6
Female,45,Artist,3.0,2.0,Average,292,4,4,Yes,Yes,Cat_6
Female,21,Healthcare,1.0,4.0,Low,256,5,1,No,No,Cat_4
Female,51,Artist,0.0,1.0,Low,295,4,5,No,Yes,Cat_3
Female,37,Doctor,9.0,4.0,Average,149,2,5,Yes,Yes,Cat_2
Male,67,Executive,0.0,3.0,High,294,4,2,,Yes,Cat_6
Male,49,Artist,1.0,4.0,Average,281,4,7,Yes,Yes,Cat_6
Female,66,Entertainment,2.0,3.0,Low,294,4,6,No,No,Cat_6
Male,42,Entertainment,1.0,2.0,Low,249,4,8,Yes,Yes,Cat_6
Male,45,Doctor,1.0,3.0,Average,276,4,6,Yes,No,Cat_6
Male,32,Healthcare,0.0,4.0,Low,284,4,8,No,Yes,Cat_6
Male,47,Doctor,1.0,1.0,Low,134,3,1,No,Yes,Cat_6
Female,38,Engineer,8.0,3.0,Low,271,4,1,Yes,Yes,Cat_6
Male,50,Executive,0.0,4.0,High,244,4,1,Yes,No,Cat_6
Female,51,Entertainment,7.0,2.0,Average,264,4,10,Yes,Yes,Cat_6
Male,32,Entertainment,1.0,2.0,Average,275,4,8,Yes,No,Cat_6
Male,53,Entertainment,1.0,0.0,High,310,4,7,Yes,Yes,Cat_6
Female,45,Artist,9.0,1.0,Low,301,5,3,Yes,Yes,Cat_7
Female,32,Healthcare,0.0,4.0,Low,247,4,9,No,No,Cat_6
Male,59,Entertainment,1.0,1.0,Low,242,2,6,No,Yes,Cat_6
Female,21,Healthcare,0.0,4.0,Low,145,2,2,No,No,Cat_1
Male,62,Artist,1.0,3.0,Average,150,2,5,Yes,Yes,Cat_3
Male,67,Lawyer,0.0,2.0,Low,266,3,4,Yes,Yes,Cat_6
Female,73,Artist,0.0,1.0,Low,260,2,4,No,Yes,Cat_6
Male,85,Lawyer,0.0,1.0,Low,259,3,5,Yes,No,Cat_4
Female,40,Artist,0.0,1.0,Low,192,3,10,No,Yes,Cat_6
Female,27,Artist,0.0,2.0,Low,149,3,5,Yes,No,Cat_6
Male,41,Engineer,9.0,2.0,Average,133,2,1,Yes,Yes,Cat_2
Male,46,Doctor,0.0,3.0,Low,145,3,3,Yes,Yes,Cat_3
Male,41,Artist,0.0,3.0,Average,186,3,1,Yes,Yes,Cat_3
Female,38,Artist,7.0,3.0,Average,267,3,8,Yes,Yes,Cat_4
Female,55,Artist,1.0,4.0,Average,157,4,2,Yes,Yes,Cat_6
Female,43,Artist,9.0,2.0,Low,174,3,3,No,Yes,Cat_6
Female,48,Artist,1.0,4.0,High,216,2,4,Yes,Yes,Cat_6
Female,88,Lawyer,0.0,3.0,High,143,3,2,Yes,Yes,Cat_6
